"screen_name","retweet_screen_name","retweet_count"
"brendalisaustin","M_Campagnoli",1
"brendalisaustin","Maxiferraro",2
"brendalisaustin","MercedesJoury",12
"brendalisaustin","RubinsteinOk",25
"brendalisaustin","SoherElSukaria",2
"brendalisaustin","Soledad_Acunia",3
"brendalisaustin","TotyFlores",1
"brendalisaustin","UCRNacional",26
"brendalisaustin","_alvarogonzalez",1
"brendalisaustin","alejandrocacace",20
"brendalisaustin","alfredocornejo",12
"brendalisaustin","fabiojquetglas",1
"brendalisaustin","fsuarezlastra",1
"brendalisaustin","gladys_gonzalez",2
"brendalisaustin","gustamenna",2
"brendalisaustin","hernanlacunza",1
"brendalisaustin","horaciorlarreta",1
"brendalisaustin","luisnaidenoff",1
"brendalisaustin","maluisastorani",1
"brendalisaustin","marioraulnegri",2
"camicrescimbeni","CaroStanley",1
"camicrescimbeni","EducacionAR",1
"camicrescimbeni","Guillodietrich",1
"camicrescimbeni","JosefaMendo",1
"camicrescimbeni","JulioMartinezLR",1
"camicrescimbeni","PatoBullrich",1
"camicrescimbeni","clauavruj",1
"camicrescimbeni","cristianritondo",9
"camicrescimbeni","eavogadro",1
"camicrescimbeni","horaciorlarreta",2
"camicrescimbeni","luispetri",1
"camicrescimbeni","marioraulnegri",1
"camicrescimbeni","mariuvidal",1
"camicrescimbeni","marquitospena",1
"camicrescimbeni","mauriciomacri",1
"camicrescimbeni","produccion_arg",1
"camicrescimbeni","slospennato",12
"carmenpolledo","CaroStanley",2
"carmenpolledo","CasaRosada",1
"carmenpolledo","LegisCABA",1
"carmenpolledo","andreshibarra",1
"carmenpolledo","edumacchiavelli",1
"carmenpolledo","fedesalvai",1
"carmenpolledo","frigeriorogelio",1
"carmenpolledo","horaciorlarreta",3
"carmenpolledo","ipetrella",1
"carmenpolledo","mariuvidal",1
"carmenpolledo","mauriciomacri",3
"caroyutrovic_","AlciraArgumedo",2
"caroyutrovic_","CasaRosada",1
"caroyutrovic_","CrisAlvarezRod",1
"caroyutrovic_","EliGAlcorta",1
"caroyutrovic_","FilmusDaniel",2
"caroyutrovic_","FrenteDeTodos",1
"caroyutrovic_","Kicillofok",1
"caroyutrovic_","KulfasM",1
"caroyutrovic_","Martin_M_Guzman",2
"caroyutrovic_","MinGenerosAR",1
"caroyutrovic_","Vsiley",1
"caroyutrovic_","alferdez",1
"caroyutrovic_","bebasoria",1
"caroyutrovic_","ginesggarcia",8
"caroyutrovic_","produccion_arg",1
"caroyutrovic_","vikidonda",1
"ccari_ok","AliciaTerada_",1
"ccari_ok","JnmLopez",22
"ccari_ok","LucilaLehmann",36
"ccari_ok","M_Campagnoli",57
"ccari_ok","ManziRubenOk",4
"ccari_ok","MarianStil",18
"ccari_ok","MarianaZuvic",27
"ccari_ok","Maxiferraro",72
"ccari_ok","MonicaFradeok",24
"ccari_ok","PatoBullrich",1
"ccari_ok","TotyFlores",1
"ccari_ok","elisacarrio",36
"ccari_ok","leonormartinezv",1
"ccari_ok","marioraulnegri",1
"ccari_ok","pau_oliveto",27
"ceciliamoreauok","CasaRosada",1
"ceciliamoreauok","FilmusDaniel",1
"ceciliamoreauok","FrenteDeTodos",14
"ceciliamoreauok","HugoYasky",6
"ceciliamoreauok","ItaiHagman",2
"ceciliamoreauok","Kicillofok",2
"ceciliamoreauok","MoniMacha",1
"ceciliamoreauok","PaulaPenacca",2
"ceciliamoreauok","RCSalvarezza",2
"ceciliamoreauok","SergioMassa",1
"ceciliamoreauok","SilGinocchio",1
"ceciliamoreauok","Vsiley",1
"ceciliamoreauok","alferdez",1
"ceciliamoreauok","ludeponti",1
"ceciliamoreauok","mariomeoni",2
"ceciliamoreauok","minsaurralde",1
"ceciliamoreauok","msalnacion",2
"ceciliamoreauok","myriambregman",1
"ceciliamoreauok","sergiounac",1
"chino_navarrook","CasaRosada",2
"chino_navarrook","EducacionAR",1
"chino_navarrook","Kicillofok",1
"chino_navarrook","LicDanielArroyo",1
"chino_navarrook","MDSNacion",1
"chino_navarrook","SantiCafiero",2
"chino_navarrook","alferdez",2
"chino_navarrook","carlavizzotti",2
"chino_navarrook","chino_navarrook",1
"chino_navarrook","ginesggarcia",1
"chino_navarrook","ludeponti",2
"claramuzzio","Guillodietrich",1
"claramuzzio","diegosantilli",1
"claramuzzio","edumacchiavelli",2
"claramuzzio","gcba",2
"claramuzzio","horaciorlarreta",4
"claramuzzio","mauriciomacri",1
"clauavruj","AidaAyala",1
"clauavruj","JorgeFaurie",1
"clauavruj","MariaLujan_Rey",2
"clauavruj","clauavruj",1
"clauavruj","gustavovaldesok",1
"clauavruj","herlombardi",1
"clauavruj","jusgobar",2
"clauavruj","mauriciomacri",1
"cornejovirginia","BuryaileRicardo",1
"cornejovirginia","CasaRosada",1
"cornejovirginia","FerIglesias",2
"cornejovirginia","GustavoSaenzOK",1
"cornejovirginia","JCanoOK",2
"cornejovirginia","JnmLopez",2
"cornejovirginia","JulioDeVido",1
"cornejovirginia","KBanfi",10
"cornejovirginia","LaspinaL",8
"cornejovirginia","M_Campagnoli",1
"cornejovirginia","MariaLujan_Rey",2
"cornejovirginia","MartinGrandeok",2
"cornejovirginia","PatoBullrich",6
"cornejovirginia","Sofiabrambilla",1
"cornejovirginia","SoherElSukaria",2
"cornejovirginia","WolffWaldo",4
"cornejovirginia","_alvarogonzalez",1
"cornejovirginia","alejandrocacace",10
"cornejovirginia","alfredocornejo",10
"cornejovirginia","cornejovirginia",1
"cornejovirginia","cristianritondo",1
"cornejovirginia","dinarezi",1
"cornejovirginia","enriquezjorge",2
"cornejovirginia","fangelini",2
"cornejovirginia","gondelcerro",1
"cornejovirginia","gustamenna",1
"cornejovirginia","hernanberisso",2
"cornejovirginia","hernanlacunza",2
"cornejovirginia","laurmachado",4
"cornejovirginia","lmetchevehere",2
"cornejovirginia","luispetri",4
"cornejovirginia","marioraulnegri",1
"cornejovirginia","mauriciomacri",2
"cornejovirginia","omardemarchi",4
"cornejovirginia","proargentina",2
"cornejovirginia","rctagliaferro",2
"cristiangirard","BAProvincia",2
"cristiangirard","HugoYasky",1
"cristiangirard","ItaiHagman",1
"cristiangirard","Kicillofok",2
"cristiangirard","MoniMacha",1
"cristiangirard","marianorecalde",1
"cristiangirard","vikidonda",1
"cristiangirard","wadodecorrido",1
"cristianritondo","_alvarogonzalez",1
"cristianritondo","slospennato",2
"cuervotinelli","CFKArgentina",4
"cuervotinelli","DipRoyCortina",4
"cuervotinelli","FernanQuirosBA",1
"cuervotinelli","MiguelPichetto",4
"cuervotinelli","PatoBullrich",4
"cuervotinelli","RodolfoDonofrio",4
"cuervotinelli","SergioMassa",4
"cuervotinelli","alferdez",4
"cuervotinelli","elisacarrio",4
"cuervotinelli","frigeriorogelio",4
"cuervotinelli","horaciorlarreta",4
"cuervotinelli","mariuvidal",4
"cuervotinelli","mauriciomacri",4
"cuervotinelli","sergiounac",4
"dalesmm","BAProvincia",1
"dalesmm","CasaRosada",2
"dalesmm","CrisAlvarezRod",1
"dalesmm","Economia_Ar",8
"dalesmm","EstelaEDiaz",1
"dalesmm","FrenteDeTodos",1
"dalesmm","ItaiHagman",2
"dalesmm","KulfasM",1
"dalesmm","MaJimenaLopezOk",2
"dalesmm","MalenaMassa",2
"dalesmm","MaraBrawer",2
"dalesmm","Martin_M_Guzman",1
"dalesmm","MinGenerosAR",1
"dalesmm","Norma_Durango",1
"dalesmm","OfeFernandez_",4
"dalesmm","SabinaFrederic",1
"dalesmm","SantiCafiero",14
"dalesmm","alferdez",2
"dalesmm","carlavizzotti",2
"dalesmm","ciencia_ar",1
"dalesmm","dalesmm",60
"dalesmm","danyvilar",8
"dalesmm","ditulliojuli",1
"dalesmm","gabiestevezok",1
"dalesmm","juancabandie",1
"dalesmm","marianorecalde",1
"dalesmm","mayrasmendoza",2
"dalesmm","msalnacion",1
"dalesmm","rossi_delfina",2
"dalesmm","trottanico",1
"dalmaciomera","CFKArgentina",1
"dalmaciomera","UrtubeyJM",1
"danielscioli","CasaRosada",2
"danielscioli","FilmusDaniel",2
"danielscioli","Kicillofok",1
"danielscioli","MindefArg",1
"danielscioli","RossiAgustinOk",1
"danielscioli","alferdez",1
"danielscioli","danielscioli",2
"danielscioli","dariomartinezpj",1
"danielscioli","fvallejoss",1
"danielscioli","sbatakis",1
"danyvilar","CFKArgentina",1
"danyvilar","FerRaverta",1
"danyvilar","FrenteDeTodos",1
"danyvilar","ItaiHagman",2
"danyvilar","Kicillofok",1
"danyvilar","MaraBrawer",1
"danyvilar","MarisaUcedaOk",1
"danyvilar","Martin_M_Guzman",2
"danyvilar","RCSalvarezza",2
"danyvilar","Sabbatella",1
"danyvilar","SaludBAP",20
"danyvilar","UniCiudadanaAR",4
"danyvilar","Vsiley",2
"danyvilar","alferdez",2
"danyvilar","ansesgob",1
"danyvilar","bebasoria",2
"danyvilar","carlavizzotti",2
"danyvilar","ceciliamoreauok",1
"danyvilar","dalesmm",4
"danyvilar","gabiestevezok",2
"danyvilar","mayrasmendoza",4
"danyvilar","minsaurralde",9
"danyvilar","msalnacion",1
"dariomartinezpj","CasaRosada",1
"dariomartinezpj","Energia_Ar",12
"dariomartinezpj","FrenteDeTodos",1
"dariomartinezpj","gabiestevezok",1
"davidsnqn","AgriculturaAR",1
"davidsnqn","EducacionAR",1
"davidsnqn","Energia_Ar",1
"davidsnqn","Guillodietrich",1
"davidsnqn","MinTrabajoAR",1
"davidsnqn","PatoBullrich",4
"davidsnqn","alefinocchiaro",2
"davidsnqn","dinarezi",1
"davidsnqn","fsancheznqn",2
"davidsnqn","marioraulnegri",1
"davidsnqn","marquitospena",1
"davidsnqn","mauriciomacri",1
"diegosantilli","gcba",2
"diegosantilli","horaciorlarreta",2
"diegosantilli","mauriciomacri",1
"dinarezi","ClauNaj",1
"dinarezi","DipRoxanaReyes",1
"dinarezi","JulioMartinezLR",1
"dinarezi","LaspinaL",2
"dinarezi","PatoBullrich",4
"dinarezi","SoherElSukaria",2
"dinarezi","WolffWaldo",1
"dinarezi","_alvarogonzalez",1
"dinarezi","davidsnqn",1
"dinarezi","elisacarrio",1
"dinarezi","fsuarezlastra",1
"dinarezi","gcba",57
"dinarezi","hernanlacunza",2
"dinarezi","horaciorlarreta",1
"dinarezi","ines_byd",1
"dinarezi","josenunezjurado",1
"dinarezi","luisnaidenoff",1
"dinarezi","marioraulnegri",1
"dinarezi","mauriciomacri",2
"dipnataliavilla","WolffWaldo",1
"dipnataliavilla","jorgemacri",4
"dipnataliavilla","lauritalonso",1
"dipnataliavilla","mauriciomacri",1
"dipwaltercorrea","CFKArgentina",3
"dipwaltercorrea","CancilleriaARG",2
"dipwaltercorrea","CasaRosada",7
"dipwaltercorrea","ClaudiaTodos",12
"dipwaltercorrea","CrisAlvarezRod",4
"dipwaltercorrea","DrDanielGollan",7
"dipwaltercorrea","FlorLampreabe",2
"dipwaltercorrea","FrenteDeTodos",121
"dipwaltercorrea","HugoYasky",1
"dipwaltercorrea","JorgeTaiana",2
"dipwaltercorrea","Kicillofok",32
"dipwaltercorrea","MaraBrawer",1
"dipwaltercorrea","MarisaUcedaOk",2
"dipwaltercorrea","Martin_M_Guzman",2
"dipwaltercorrea","MinHabitatAR",2
"dipwaltercorrea","MoreauLeopoldo",1
"dipwaltercorrea","PabloCarroOk",1
"dipwaltercorrea","PaulaPenacca",9
"dipwaltercorrea","Pontifex_es",2
"dipwaltercorrea","SantiCafiero",1
"dipwaltercorrea","TereGarciaOK",1
"dipwaltercorrea","Vsiley",12
"dipwaltercorrea","alferdez",38
"dipwaltercorrea","anabelfsagasti",4
"dipwaltercorrea","carlavizzotti",2
"dipwaltercorrea","ciencia_ar",10
"dipwaltercorrea","ditulliojuli",1
"dipwaltercorrea","fvallejoss",14
"dipwaltercorrea","ginesggarcia",2
"dipwaltercorrea","jorgeferraresi",1
"dipwaltercorrea","joseluisgioja",4
"dipwaltercorrea","larroqueandres",1
"dipwaltercorrea","magariovero",1
"dipwaltercorrea","mara_ruiz_malec",2
"dipwaltercorrea","marianorecalde",4
"dipwaltercorrea","mayrasmendoza",1
"dipwaltercorrea","mrmartinez55",1
"dipwaltercorrea","msalnacion",1
"dipwaltercorrea","patriciamounier",4
"dipwaltercorrea","rodotailhade",3
"dipwaltercorrea","wadodecorrido",1
"ditulliojuli","CFKArgentina",3
"ditulliojuli","FilmusDaniel",1
"ditulliojuli","FrenteDeTodos",1
"ditulliojuli","JCuattromo",2
"ditulliojuli","MoreauLeopoldo",2
"ditulliojuli","SantiCafiero",2
"ditulliojuli","SoriaEnAccion",2
"ditulliojuli","TereGarciaOK",1
"ditulliojuli","Vsiley",1
"ditulliojuli","alferdez",2
"ditulliojuli","fvallejoss",1
"ditulliojuli","joseluisgioja",2
"ditulliojuli","mayrasmendoza",2
"ditulliojuli","minsaurralde",4
"ditulliojuli","msalnacion",1
"ditulliojuli","rodotailhade",4
"ditulliojuli","sergiounac",1
"ditulliojuli","wadodecorrido",3
"dmvasco","AlciraArgumedo",8
"dmvasco","AliAparicioOK",1
"dmvasco","CasaRosada",1
"dmvasco","FrenteRenovador",21
"dmvasco","KulfasM",1
"dmvasco","SergioMassa",14
"dmvasco","danielscioli",1
"dmvasco","dariomartinezpj",2
"dmvasco","dmvasco",37
"eavogadro","FelipeMiguelBA",2
"eavogadro","FernanQuirosBA",10
"eavogadro","GustavoSantosOk",2
"eavogadro","horaciorlarreta",16
"educace","GiScaglia",4
"educace","Guillodietrich",1
"educace","HectorBaldassi",2
"educace","PatoBullrich",1
"educace","estebanbullrich",1
"educace","fedesturze",1
"educace","gladys_gonzalez",1
"educace","lauritalonso",1
"educace","mauriciomacri",4
"educace","produccion_arg",1
"eflangan","CasaRosada",1
"eflangan","Guillodietrich",2
"eflangan","MariaLujan_Rey",2
"eflangan","MercedesJoury",2
"eflangan","_alvarogonzalez",1
"eflangan","gabimichetti",1
"eflangan","gcba",1
"eflangan","marquitospena",1
"eflangan","mauriciomacri",6
"eflangan","proargentina",2
"eldapertile","Economia_Ar",6
"eldapertile","FilmusDaniel",1
"eldapertile","FrenteDeTodos",1
"eldapertile","MindefArg",2
"eldapertile","msalnacion",10
"elisacarrio","JnmLopez",18
"elisacarrio","LucilaLehmann",1
"elisacarrio","M_Campagnoli",15
"elisacarrio","MarianStil",1
"elisacarrio","MarianaZuvic",1
"elisacarrio","Maxiferraro",8
"elisacarrio","MonicaFradeok",10
"elisacarrio","TotyFlores",1
"elisacarrio","ccari_ok",4
"elisacarrio","elisacarrio",1
"elisacarrio","leonormartinezv",2
"elisacarrio","mauriciomacri",2
"elisacarrio","pau_oliveto",1
"elisacarrio","sanchezfdo",2
"enriquezjorge","BuryaileRicardo",1
"enriquezjorge","ClauNaj",8
"enriquezjorge","FelipeMiguelBA",2
"enriquezjorge","FerIglesias",2
"enriquezjorge","Guillodietrich",1
"enriquezjorge","JCanoOK",1
"enriquezjorge","LaspinaL",4
"enriquezjorge","MiguelPichetto",1
"enriquezjorge","MonicaFradeok",6
"enriquezjorge","PatoBullrich",32
"enriquezjorge","PinedoFederico",4
"enriquezjorge","Pontifex_es",1
"enriquezjorge","SahadJulio",1
"enriquezjorge","TotyFlores",1
"enriquezjorge","WolffWaldo",8
"enriquezjorge","_alvarogonzalez",18
"enriquezjorge","alfredocornejo",2
"enriquezjorge","carmenpolledo",1
"enriquezjorge","cristianritondo",2
"enriquezjorge","diegosantilli",1
"enriquezjorge","dinarezi",2
"enriquezjorge","fabiojquetglas",1
"enriquezjorge","fangelini",1
"enriquezjorge","gondelcerro",1
"enriquezjorge","hernanlacunza",2
"enriquezjorge","horaciorlarreta",20
"enriquezjorge","jaicega",1
"enriquezjorge","lmetchevehere",1
"enriquezjorge","mabyburgos",1
"enriquezjorge","marioraulnegri",10
"enriquezjorge","mauriciomacri",6
"enriquezjorge","slospennato",2
"espinolacamau","MiguelPichetto",1
"estebanbullrich","CasaRosada",1
"estebanbullrich","EducacionAR",1
"estebanbullrich","Guillodietrich",2
"estebanbullrich","Pontifex_es",1
"estebanbullrich","SergioGCasas",1
"estebanbullrich","Weretilneck",1
"estebanbullrich","WolffWaldo",1
"estebanbullrich","alefinocchiaro",1
"estebanbullrich","bordet",1
"estebanbullrich","hernanlacunza",2
"estebanbullrich","horaciorlarreta",1
"estebanbullrich","ipetrella",1
"estebanbullrich","joselriccardo",1
"estebanbullrich","juancurutchet",1
"estebanbullrich","juliocobos",1
"estebanbullrich","mariuvidal",1
"estebanbullrich","marquitospena",1
"estebanbullrich","mauriciomacri",4
"estebanbullrich","sergiounac",1
"estelaregidorok","UCRNacional",1
"estelaregidorok","enriquezjorge",1
"estelaregidorok","gustavovaldesok",2
"estelaregidorok","hernanberisso",2
"estelaregidorok","mauriciomacri",1
"eugecatalfamo","FrenteDeTodos",2
"eugecatalfamo","LicDanielArroyo",9
"eugecatalfamo","alferdez",2
"eugenioburzaco","MinSeg",2
"eugenioburzaco","mauriciomacri",2
"fabiojquetglas","DipRoxanaReyes",1
"fabiojquetglas","SanzErnesto",2
"fabiojquetglas","UCRNacional",1
"fabiojquetglas","alfredocornejo",8
"fabiojquetglas","fabiojquetglas",14
"fabiojquetglas","fsuarezlastra",1
"fabiojquetglas","gustamenna",1
"fabiojquetglas","marioraulnegri",1
"fangelini","GiScaglia",3
"fangelini","PatoBullrich",1
"fangelini","XimenaGarciaBl",1
"fangelini","_alvarogonzalez",1
"fangelini","fangelini",2
"fangelini","josenunezjurado",1
"fangelini","lmetchevehere",1
"fangelini","proargentina",24
"fedesalvai","_alvarogonzalez",1
"fedesalvai","diegosantilli",1
"fedesalvai","dinarezi",1
"fedesalvai","edumacchiavelli",1
"fedesalvai","gladys_gonzalez",1
"fedesalvai","hernanberisso",2
"fedesalvai","horaciorlarreta",2
"fedesalvai","ipetrella",1
"fedesalvai","juancurutchet",1
"fedesalvai","lauritalonso",2
"fedesalvai","mariuvidal",3
"fedesalvai","mauriciomacri",2
"fedesalvai","proargentina",2
"fedesalvai","sergiobergman",1
"fedesturze","BancoCentral_AR",1
"fedesturze","CFKArgentina",1
"fedesturze","NicoDujovne",1
"fedesturze","PatoBullrich",1
"fedesturze","SusanaMalcorra",1
"fedesturze","gabimichetti",2
"fedesturze","gsandleris",1
"fedesturze","lauritalonso",1
"fedesturze","mauriciomacri",3
"felipe_sola","AlciraArgumedo",1
"felipe_sola","CancilleriaARG",14
"felipe_sola","CasaRosada",6
"felipe_sola","FrenteRenovador",1
"felipe_sola","JuanManzurOK",1
"felipe_sola","Kicillofok",1
"felipe_sola","SantiCafiero",1
"felipe_sola","SergioMassa",1
"felipe_sola","alferdez",48
"felipe_sola","dmvasco",1
"felipe_sola","gkatopodis",1
"frigeriorogelio","CasaRosada",1
"frigeriorogelio","NicoDujovne",1
"frigeriorogelio","RosanaBertone",1
"frigeriorogelio","SergioGCasas",1
"frigeriorogelio","alfredodeangeli",1
"frigeriorogelio","cristianritondo",1
"frigeriorogelio","edumacchiavelli",1
"frigeriorogelio","gabimichetti",1
"frigeriorogelio","mariuvidal",1
"frigeriorogelio","marquitospena",1
"frigeriorogelio","mauriciomacri",4
"frigeriorogelio","proargentina",1
"fsancheznqn","Guillodietrich",1
"fsancheznqn","IngridJetter",1
"fsancheznqn","JCanoOK",1
"fsancheznqn","JorgeVara8",2
"fsancheznqn","MiguelPichetto",1
"fsancheznqn","Nicolas_Massot",2
"fsancheznqn","PatoBullrich",2
"fsancheznqn","UNRepublicana",18
"fsancheznqn","davidsnqn",2
"fsancheznqn","dipnataliavilla",1
"fsancheznqn","enriquezjorge",1
"fsancheznqn","jaicega",2
"fsancheznqn","juanjomalvinas",1
"fsancheznqn","omardemarchi",8
"fsuarezlastra","BuryaileRicardo",1
"fsuarezlastra","ClauNaj",4
"fsuarezlastra","JCanoOK",1
"fsuarezlastra","JorgeVara8",1
"fsuarezlastra","JosefaMendo",1
"fsuarezlastra","KBanfi",1
"fsuarezlastra","RubinsteinOk",1
"fsuarezlastra","UCRNacional",2
"fsuarezlastra","alejandrocacace",1
"fsuarezlastra","alfredocornejo",2
"fsuarezlastra","blancopabloda",2
"fsuarezlastra","brendalisaustin",2
"fsuarezlastra","fabiojquetglas",1
"fsuarezlastra","gustamenna",1
"fsuarezlastra","hernanlacunza",2
"fsuarezlastra","ines_byd",1
"fsuarezlastra","luispetri",1
"fsuarezlastra","marioraulnegri",2
"fsuarezlastra","rgillavedra",1
"fsuarezlastra","rodysuarez",1
"fsuarezlastra","slospennato",2
"fvallejoss","CFKArgentina",1
"fvallejoss","DrDanielGollan",1
"fvallejoss","FrenteDeTodos",2
"fvallejoss","Kicillofok",7
"fvallejoss","MoreauLeopoldo",2
"fvallejoss","RCSalvarezza",2
"fvallejoss","UniCiudadanaAR",2
"fvallejoss","alferdez",2
"fvallejoss","cristiangirard",1
"fvallejoss","ditulliojuli",1
"fvallejoss","gustavomelella",2
"fvallejoss","rodotailhade",10
"gabicerru","Kicillofok",4
"gabicerru","gabicerru",98
"gabicerru","hperezaraujo",1
"gabicerru","jorgeferraresi",2
"gabicerru","wadodecorrido",2
"gabiestevezok","AgriculturaAR",1
"gabiestevezok","CFKArgentina",3
"gabiestevezok","CasaRosada",1
"gabiestevezok","CaserioCarlos",1
"gabiestevezok","CrisAlvarezRod",2
"gabiestevezok","EliGAlcorta",1
"gabiestevezok","FerRaverta",1
"gabiestevezok","FrenteDeTodos",19
"gabiestevezok","JorgeTaiana",1
"gabiestevezok","Kicillofok",1
"gabiestevezok","LicDanielArroyo",1
"gabiestevezok","LuciMasin",1
"gabiestevezok","MDSNacion",12
"gabiestevezok","MinGenerosAR",2
"gabiestevezok","alferdez",2
"gabiestevezok","danyvilar",8
"gabiestevezok","juancabandie",1
"gabiestevezok","jusgobar",1
"gabiestevezok","mayrasmendoza",1
"gabiestevezok","wadodecorrido",1
"gabimichetti","herlombardi",1
"gabimichetti","mariuvidal",1
"gabimichetti","marquitospena",1
"gabimichetti","mauriciomacri",2
"gabrielamlena","BuryaileRicardo",1
"gabrielamlena","ClauNaj",1
"gabrielamlena","JimehLatorre",1
"gabrielamlena","KBanfi",1
"gabrielamlena","RubinsteinOk",2
"gabrielamlena","Sofiabrambilla",1
"gabrielamlena","UCRNacional",2
"gabrielamlena","atiliobenedetti",1
"gabrielamlena","brendalisaustin",1
"gabrielamlena","fabiojquetglas",1
"gabrielamlena","gabrielamlena",2
"gabrielamlena","luisnaidenoff",2
"gabrielamlena","marioraulnegri",2
"gabrielfrizza","HectorBaldassi",2
"gabrielfrizza","Nicolas_Massot",1
"gabrielfrizza","marioraulnegri",1
"gabrielfrizza","marquitospena",1
"gabrielfrizza","mauriciomacri",3
"gcba","horaciorlarreta",74
"german_garavano","DiegoMMestre",1
"german_garavano","JorgeFaurie",2
"german_garavano","PatoBullrich",3
"german_garavano","alefinocchiaro",1
"german_garavano","andreshibarra",2
"german_garavano","clauavruj",1
"german_garavano","gabimichetti",1
"german_garavano","jusgobar",2
"german_garavano","luispetri",2
"german_garavano","mariuvidal",1
"german_garavano","marquitospena",2
"german_garavano","mauriciomacri",2
"giacopposilvia","GerardoMorales",4
"giacopposilvia","JulioMartinezLR",1
"giacopposilvia","UCRNacional",2
"giacopposilvia","giacopposilvia",2
"giacopposilvia","ines_byd",1
"giacopposilvia","lorematzen",2
"giacopposilvia","luisnaidenoff",1
"giacopposilvia","mabyburgos",2
"giacopposilvia","rgillavedra",1
"ginesggarcia","CasaRosada",1
"ginesggarcia","GustavoSaenzOK",2
"ginesggarcia","alferdez",1
"ginesggarcia","msalnacion",8
"gkatopodis","CasaRosada",2
"gkatopodis","JuanManzurOK",1
"gkatopodis","Kicillofok",1
"gkatopodis","MalenaMassa",1
"gkatopodis","ObrasPublicasAR",30
"gkatopodis","QuintelaRicardo",1
"gkatopodis","SantiCafiero",18
"gkatopodis","ZiliottoSergio",1
"gkatopodis","alferdez",14
"gkatopodis","arcionimariano",1
"gkatopodis","bordet",1
"gkatopodis","ines_byd",10
"gkatopodis","jorgeferraresi",1
"gkatopodis","magariovero",1
"gkatopodis","minsaurralde",2
"gkatopodis","sergiounac",1
"gkatopodis","wadodecorrido",1
"gladys_gonzalez","GugaLusto",8
"gladys_gonzalez","Guillodietrich",1
"gladys_gonzalez","MinSeg",1
"gladys_gonzalez","PatoBullrich",2
"gladys_gonzalez","brendalisaustin",6
"gladys_gonzalez","frigeriorogelio",1
"gladys_gonzalez","horaciorlarreta",14
"gladys_gonzalez","ines_byd",1
"gladys_gonzalez","mariuvidal",3
"gladys_gonzalez","mauriciomacri",5
"gladys_gonzalez","proargentina",1
"gondelcerro","marioraulnegri",3
"gracielaocana","BuryaileRicardo",1
"gracielaocana","ClauNaj",22
"gracielaocana","FZamarbide",2
"gracielaocana","FernanQuirosBA",4
"gracielaocana","JCanoOK",2
"gracielaocana","KBanfi",18
"gracielaocana","LegisCABA",6
"gracielaocana","M_Campagnoli",1
"gracielaocana","MariaLujan_Rey",2
"gracielaocana","MercedesJoury",2
"gracielaocana","PatoBullrich",4
"gracielaocana","WolffWaldo",18
"gracielaocana","adrianperezARG",1
"gracielaocana","alejandrocacace",28
"gracielaocana","carmenpolledo",2
"gracielaocana","cristianritondo",10
"gracielaocana","diegosantilli",1
"gracielaocana","enriquezjorge",1
"gracielaocana","gcba",6
"gracielaocana","hernanberisso",12
"gracielaocana","hernanlacunza",2
"gracielaocana","horaciorlarreta",14
"gracielaocana","luisnaidenoff",1
"gracielaocana","marioraulnegri",1
"gsandleris","herlombardi",1
"gsandleris","marquitospena",1
"guillermosnopek","FrenteDeTodos",2
"guillermosnopek","alferdez",1
"guillermosnopek","anabelfsagasti",1
"guillermosnopek","cuervotinelli",1
"guillermosnopek","lauritalonso",1
"guillermosnopek","mirtatundis",1
"gustamenna","CarlaCarrizoAR",1
"gustamenna","ClauNaj",1
"gustamenna","RubinsteinOk",1
"gustamenna","UCRNacional",2
"gustamenna","alfredocornejo",2
"gustamenna","luispetri",1
"gustamenna","marioraulnegri",2
"gustavohein_","jaicega",1
"gustavomelella","KulfasM",4
"gustavomelella","MinHabitatAR",2
"gustavomelella","SantiCafiero",1
"gustavomelella","dariomartinezpj",2
"gustavomelella","jorgeferraresi",2
"gustavomelella","trottanico",1
"gustavoposse","GugaLusto",4
"gustavoposse","LicDanielArroyo",1
"gustavoposse","gkatopodis",2
"gustavovaldesok","mauriciomacri",1
"herlombardi","LaspinaL",2
"herlombardi","Lipovetzky",1
"herlombardi","PatoBullrich",2
"herlombardi","alefinocchiaro",10
"herlombardi","gustavovaldesok",1
"herlombardi","herlombardi",1
"herlombardi","hernanberisso",2
"herlombardi","marquitospena",1
"herlombardi","mauriciomacri",2
"hernanberisso","AscarateLidia",1
"hernanberisso","EducacionAR",2
"hernanberisso","MercedesJoury",1
"hernanberisso","WolffWaldo",2
"hernanberisso","alefinocchiaro",1
"hernanberisso","enriquezjorge",1
"hernanlacunza","Maxiferraro",2
"hernanlacunza","NicoDujovne",1
"hernanlacunza","gsandleris",1
"hernanlacunza","ipetrella",1
"hernanlacunza","jlespert",2
"herrerayflia","LicDanielArroyo",2
"herrerayflia","SantiCafiero",1
"herrerayflia","juancabandie",1
"horaciorlarreta","gcba",65
"hperezaraujo","AlciraArgumedo",1
"hperezaraujo","myriambregman",1
"igon_santiago","AlciraArgumedo",1
"igon_santiago","CFKArgentina",3
"igon_santiago","CasaRosada",2
"igon_santiago","CastagnetoC",1
"igon_santiago","DrDanielGollan",1
"igon_santiago","FilmusDaniel",1
"igon_santiago","FrenteDeTodos",4
"igon_santiago","HugoYasky",1
"igon_santiago","ItaiHagman",1
"igon_santiago","MatiasRodrigTDF",2
"igon_santiago","RCSalvarezza",2
"igon_santiago","RossiAgustinOk",1
"igon_santiago","Vsiley",1
